,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0
09/08/2026 11:40:07,9.38,6.25,18.75,3.08,29.69,21.88,25,29.69,15.62,18.75,10.94,6.25,16.27,29.69,17.0973549,2920,681,4042,457.5,40.5,1.28607941,1.34375,1797,325.5,18,0.941079855,1.34375,4042,978.5,40.5,2.8451612,1.34375,1797,1221.5,18,3.94611335,1.34375,1797,718.5,18,2.36039567,1.34375,4042,383,40.5,1.14050269,1.34375,83.625,1.55,1.55,99.80919
09/08/2026 11:40:09,17.19,7.81,25,7.81,7.81,7.81,23.44,15.62,14.06,32.81,18.75,18.75,16.41,32.81,15.7712946,2545,571,1797,401,18,1.16317272,1.34375,1797,392,18,1.0921948,1.34375,4042,239,40.5,0.632667065,1.34375,1797,731,18,2.56075931,1.35625,1797,998.5,18,3.4034245,1.35625,4042,665,40.5,2.14498258,1.35625,83.375,1.55,1.55,99.80918
09/08/2026 11:40:11,12.31,4.62,10.77,0,9.23,9.23,26.15,13.85,7.69,21.54,16.92,20,12.69,26.15,14.6456966,3294,507,4042,212.5,40.5,0.5503697,1.35,1797,152,18,0.403459519,1.35,1797,402,18,1.280254,1.35,4042,870.5,40.5,3.11099815,1.3625,4042,632,40.5,1.9777292,1.3625,4042,772,40.5,2.52522874,1.3625,82.75,1.55,1.55,99.80921
09/08/2026 11:40:13,12.5,3.12,3.17,3.12,3.08,11.11,23.44,31.75,21.88,22.22,32.81,25,16.1,32.81,14.7570877,1971,516,1397,225.5,14,0.58940506,1.35,1397,168.5,14,0.4204553,1.35,1397,214.5,14,0.54076004,1.35,1797,955,18,3.40069366,1.35,1797,693,18,2.25622082,1.35625,4042,839,40.5,2.74947619,1.35625,82.5,1.55,1.55,99.80923
09/08/2026 11:40:15,10.77,6.15,13.85,12.31,12.31,21.54,30.77,4.62,21.54,33.85,21.54,18.46,17.31,33.85,15.7600412,3668,693,4042,424.5,40.5,0.8581297,1.3625,4042,453,40.5,0.8712503,1.3625,4042,583.5,40.5,1.3565774,1.3625,1797,719.5,18,2.074739,1.3625,4042,1118,40.5,3.49133921,1.3625,4042,861,40.5,2.50994158,1.3625,82.625,1.55,1.55,99.8092
09/08/2026 11:40:17,7.81,1.59,7.81,7.94,9.38,6.25,40.62,17.19,6.25,9.38,30.16,14.06,13.2,40.62,14.9990377,1969,542,1381,170,14,0.433981329,1.28125,1397,340,14,1.08596909,1.28125,1397,350,14,1.01631463,1.28125,3918,1067,39.25,3.60996842,1.28125,1971,403.5,19.75,1.14779222,1.28125,1752,920.5,17.5555553,2.958095,1.28125,82.125,1.55,1.55,99.80918
09/08/2026 11:40:19,21.88,1.56,28.12,6.25,15.62,15.62,18.75,9.38,12.5,25,34.38,12.5,16.8,34.38,16.51371,3294,634,1797,375,18,0.972955644,1.34375,4042,543.5,40.5,1.58243155,1.34375,4042,569,40.5,1.66922915,1.34375,1797,668,18,2.206798,1.34375,4042,737.5,40.5,2.39695549,1.34375,4042,910.5,40.5,2.88285828,1.34375,81.5,1.55,1.55,99.80914
09/08/2026 11:40:21,33.33,12.9,20.63,19.05,19.05,19.05,26.98,14.29,20.63,46.03,38.1,44.44,26.21,46.03,18.2441368,3645,792,4017,563,40.25,1.52723122,1.33125,4017,473,40.25,1.19783211,1.33125,1785,511.5,17.88889,1.248257,1.33125,4017,668.5,40.25,1.86023593,1.3625,4017,1156,40.25,3.37299132,1.3625,4017,1379,40.25,4.08647251,1.3625,81.75,1.55,1.55,99.80918
09/08/2026 11:40:23,12.7,1.59,20.63,4.76,19.05,19.05,26.98,17.46,39.68,30.16,46.03,50.79,24.07,50.79,18.2763386,2545,887,1797,322,18,0.79591763,1.3375,1797,330.5,18,0.830720067,1.3375,4042,591,40.5,1.46369255,1.3375,1797,930.5,18,2.57289052,1.3375,4042,1256,40.5,3.158037,1.35625,1797,1894,18,5.00354242,1.35625,83.25,1.55,1.55,99.8092041
09/08/2026 11:40:25,43.08,21.54,24.62,15.38,16.92,12.31,47.69,24.24,41.54,33.85,43.08,21.54,28.82,47.69,22.4383621,2736,1228,1397,1248.5,14,3.24259782,1.2625,1397,860,14,2.22185946,1.2625,1946,670.5,19.5,1.6355592,1.25625,3893,1533,39,4.0343194,1.25625,3893,1521.5,39,3.92946148,1.25625,3893,1535,39,4.23274469,1.25625,83.875,1.55,1.55,99.80919
09/08/2026 11:40:27,20.31,1.56,12.5,6.25,7.81,10.94,29.69,1.56,10.94,31.25,28.12,17.19,14.84,31.25,15.6719627,3294,576,1797,354.5,18,1.03609049,1.35625,1797,431.5,18,1.22500145,1.35625,4042,387.5,40.5,1.15639222,1.35625,4042,635,40.5,2.2038908,1.38125,4042,860.5,40.5,2.87086821,1.38125,4042,788.5,40.5,2.78787613,1.38125,83.75,1.55,1.55,99.80915
09/08/2026 11:40:29,13.85,1.52,7.69,1.54,16.92,12.31,41.54,4.62,13.85,21.54,38.46,7.69,15.13,41.54,16.2175369,3281,594,1797,213.5,18,0.5423042,1.35,1797,291.5,18,0.808379054,1.35,4042,386,40.5,1.14559591,1.35,4017,948.5,40.25,3.373146,1.35,4017,769,40.25,2.64102316,1.35,4017,952.5,40.25,3.18192554,1.35,83.375,1.55,1.55,99.80919
09/08/2026 11:40:31,10.94,1.56,10.94,3.12,12.5,9.38,21.88,14.06,7.81,3.12,21.88,32.81,12.5,32.81,14.2568445,3294,493,1797,181.5,18,0.4619283,1.36875,1797,311,18,0.909147,1.36875,4042,367,40.5,1.15256786,1.36875,4042,673,40.5,2.440366,1.36875,4042,267.5,40.5,0.7965516,1.36875,4042,1158,40.5,4.041896,1.36875,82.625,1.55,1.55,99.809166
09/08/2026 11:40:33,15.38,4.62,12.31,1.54,3.08,9.09,32.31,10.77,29.23,23.08,29.23,15.38,15.5,32.31,16.39465,2378,616,1235,486,12.375,1.54415715,1.35,1235,246,12.375,0.625078,1.35,1976,235,19.8,0.555441439,1.35,4017,860,40.25,3.06054044,1.35625,1785,1028,17.88889,3.705119,1.35625,4017,842,40.25,2.82545042,1.35625,83,1.55,1.55,99.80922
09/08/2026 11:40:35,18.75,3.12,14.06,6.25,25,25,23.44,10.94,10.94,21.88,32.81,12.5,17.06,32.81,15.609971,3131,585,1708,284,17.11111,0.722360849,1.26875,1708,223.5,17.11111,0.580427945,1.2625,3843,806.5,38.5,2.6481092,1.2625,3843,731,38.5,2.11318,1.2625,3843,667,38.5,2.30332184,1.2625,3843,797.5,38.5,2.54162383,1.2625,82.125,1.55,1.55,99.80916
09/08/2026 11:40:37,31.75,1.56,11.11,6.35,6.35,25,14.06,19.05,12.7,15.87,7.94,23.81,14.63,31.75,14.4164028,4042,498,4042,464.5,40.5,1.48226345,1.36875,4042,248.5,40.5,0.7144068,1.36875,4042,535.5,40.5,1.80437613,1.36875,4042,619,40.5,2.1430583,1.36875,4042,476.5,40.5,1.55730963,1.36875,4042,645,40.5,2.145951,1.36875,81.625,1.55,1.55,99.80919
09/08/2026 11:40:39,3.08,1.54,9.23,0,28.79,26.15,18.46,1.54,10.77,20,29.23,4.62,12.78,29.23,14.46371,2160,488,1729,156,18,0.388810366,1.34375,1797,121.5,18,0.295043468,1.34375,4042,1092.5,40.5,3.866889,1.34375,1797,426,18,1.3915441,1.34375,1797,562,18,2.05163455,1.34375,1797,572,18,2.0815568,1.35625,81.875,1.55,1.55,99.80922
09/08/2026 11:40:41,17.19,6.25,7.81,6.25,4.55,10.94,28.12,1.56,7.81,31.25,41.54,7.81,14.26,41.54,13.4528122,2545,432,1797,196,18,0.544417262,1.35,1797,216,18,0.6833094,1.35,4042,179.5,40.5,0.4901176,1.35,1797,435,18,1.61241639,1.35,1797,598,18,2.21406555,1.35,4042,969.5,40.5,3.52589464,1.35,81.25,1.55,1.55,99.80919
09/08/2026 11:40:43,9.38,10.94,14.06,1.56,15.62,15.38,23.44,19.4,4.69,15.38,7.69,10.94,12.37,23.44,13.30019,3668,446,4042,346.5,40.5,1.07027054,1.38125,1797,154,18,0.3922004,1.38125,4042,480,40.5,1.54883385,1.38125,4042,889.5,40.5,3.24716568,1.38125,4042,445,40.5,1.39442217,1.38125,4042,361,40.5,1.21730161,1.38125,80.625,1.55,1.55,99.80918
09/08/2026 11:40:45,7.81,1.56,11.11,1.54,3.12,6.15,12.5,7.81,4.62,35.94,11.11,26.56,10.82,35.94,13.5610723,2635,444,1976,180,19.8,0.5182634,1.3625,1976,215,19.8,0.646784961,1.3625,1976,117,19.8,0.2799674,1.3625,4042,508,40.5,1.79760265,1.36875,1797,880.5,18,3.16202235,1.36875,4042,764.5,40.5,2.66300774,1.36875,80.5,1.55,1.55,99.80917
09/08/2026 11:40:47,4.69,4.69,9.38,0,1.56,6.25,48.44,20.31,4.69,14.06,20.31,6.25,11.72,48.44,13.3635283,2900,438,1745,174,18,0.5097561,1.3375,1733,141.5,18,0.370772034,1.3375,4042,113.5,40.5,0.2616887,1.3375,1797,1341.5,18,4.97488832,1.3375,4042,371,40.5,1.32628465,1.3375,4042,486,40.5,1.61429834,1.3375,80.625,1.55,1.55,99.8091354
09/08/2026 11:40:49,10.94,3.12,21.88,7.94,4.69,6.35,29.69,4.76,12.7,20.63,11.11,35.94,14.15,35.94,13.51317,2545,443,1797,203.5,18,0.6212885,1.35,1796,183,18,0.4834883,1.35,4042,156,40.5,0.390799552,1.35,1797,620.5,18,2.26853061,1.35,1797,666,18,2.41210413,1.35,4042,829.5,40.5,2.97073317,1.35,80.5,1.55,1.55,99.80911
09/08/2026 11:40:51,26.15,9.23,18.46,13.85,10.77,15.38,40,19.05,16.92,26.15,61.54,11.11,22.39,61.54,19.9775543,2479,785,4042,683,40.5,2.607288,1.35625,1797,416,18,1.26986241,1.35625,1797,453.5,18,1.08258247,1.35625,1397,1025,14,4.09087944,1.35625,4042,730,40.5,2.52965784,1.36875,1797,1403,18,5.567631,1.36875,81.5,1.55,1.55,99.80924
09/08/2026 11:40:53,17.19,4.69,12.5,4.69,9.38,7.81,26.56,1.56,7.81,21.88,32.81,21.88,14.06,32.81,15.4115,2920,565,1797,362,18,1.09942019,1.3625,1797,297.5,18,0.811802745,1.3625,4042,354.5,40.5,1.02407658,1.3625,1797,570.5,18,1.96269691,1.3625,4042,620,40.5,2.07695127,1.3625,4042,1183,40.5,4.23918962,1.3625,81.875,1.55,1.55,99.80923
09/08/2026 11:40:55,6.25,0,4.69,0,0,6.25,42.19,18.75,4.69,17.19,10.94,20.9,10.99,42.19,13.6821947,2415,445,1397,150.5,14,0.426091224,1.34375,1235,105,12.375,0.276898742,1.35,1976,116.5,19.8,0.27115643,1.35,1797,1224,18,4.51245832,1.35,4042,458,40.5,1.56478024,1.35,4042,614.5,40.5,2.17845154,1.35,81.375,1.55,1.55,99.80923
09/08/2026 11:40:57,14.06,1.56,7.81,0,15.62,9.38,57.81,0,10.94,10.77,13.85,7.81,12.47,57.81,13.9709091,3294,462,4042,230,40.5,0.5554157,1.375,4042,151,40.5,0.360182256,1.375,1797,505.5,18,1.71794128,1.375,4042,1152,40.5,4.35512543,1.375,1797,266.5,18,0.877778351,1.375,4042,470,40.5,1.66963351,1.375,81.125,1.55,1.55,99.8092
09/08/2026 11:40:59,6.15,1.54,10.77,4.69,1.54,6.25,4.62,13.85,10.77,35.38,37.5,0,11.09,37.5,13.6141291,2871,442,3751,180,40.5,0.4563656,1.3625,1797,197.5,18,0.601736963,1.3625,1797,142.5,18,0.376612753,1.3625,4042,411,40.5,1.48972631,1.3625,1797,914.5,18,3.41120958,1.3625,4042,808,40.5,2.941269,1.36875,81,1.55,1.55,99.80917
09/08/2026 11:41:01,9.38,3.28,4.62,0,6.25,18.46,10.94,12.31,1.56,19.05,6.25,32.81,10.41,32.81,13.1313238,2907,436,1797,169.5,18,0.495741278,1.35625,1723,99.5,18,0.2440704,1.35625,4042,494,40.5,1.6301986,1.35625,4042,502.5,40.5,1.801347,1.35625,1797,463.5,18,1.63270152,1.35625,4042,888.5,40.5,3.08132124,1.375,80.125,1.55,1.55,99.80922
09/08/2026 11:41:03,12.5,4.48,15.62,1.56,1.56,7.81,6.25,1.59,6.25,33.85,37.5,3.12,11.01,37.5,13.2658768,2345,440,1397,290,14,0.953332365,1.3375,1397,306,14,0.971473336,1.3375,1397,145.5,14,0.375716865,1.35,1797,192.5,18,0.6874829,1.35,4042,886.5,40.5,3.204581,1.35,4042,821.5,40.5,2.90642023,1.35,79.875,1.55,1.55,99.80923
09/08/2026 11:41:05,7.69,1.54,9.23,1.54,13.64,15.38,13.85,1.52,23.08,24.62,33.85,18.46,13.7,33.85,13.9553442,2382,511,1235,179.5,12.375,0.449273467,1.35625,1199,113.5,12.375,0.287932664,1.35625,1976,441.5,19.8,1.42883229,1.35625,4042,364,40.5,1.21739829,1.3625,1797,946,18,2.75286269,1.3625,4042,1023,40.5,3.43952131,1.3625,79.875,1.55,1.55,99.80921
09/08/2026 11:41:07,7.81,10.94,4.69,0,14.06,6.25,10.94,28.12,4.69,15.62,21.88,3.12,10.68,28.12,13.1539268,3637,430,1797,303,18,0.9775117,1.36875,3858,92.5,40.5,0.231666878,1.36875,4042,320,40.5,1.06259036,1.36875,4042,836.5,40.5,3.11191845,1.36875,4042,495.5,40.5,1.74155,1.36875,4042,533.5,40.5,1.84896719,1.36875,79.375,1.55,1.55,99.8091354
09/08/2026 11:41:09,21.88,9.38,34.38,14.52,21.88,14.06,28.12,31.25,28.12,20.31,32.81,25.4,23.51,34.38,17.886282,3668,850,1797,712,18,1.69898522,1.35625,4042,831,40.5,2.07239747,1.35625,4042,652,40.5,1.337854,1.3625,4042,1049,40.5,3.00072384,1.3625,4042,753,40.5,1.976997,1.3625,4042,1100,40.5,3.45236945,1.3625,79.375,1.55,1.55,99.80922
09/08/2026 11:41:11,12.5,3.17,17.46,0,7.81,9.38,31.25,16.92,29.69,7.81,17.19,35.94,15.76,35.94,15.4602432,2816,563,1397,222,14,0.6067745,1.35625,1397,167.5,14,0.4470994,1.35625,1976,249.5,19.8,0.682771862,1.36875,4042,994.5,40.5,3.63750815,1.36875,4042,616.5,40.5,1.99904525,1.36875,4042,1130,40.5,4.02033472,1.36875,80.125,1.55,1.55,99.8091354
09/08/2026 11:41:13,20.31,6.15,10.77,1.54,6.25,6.15,46.88,4.62,12.31,10.94,32.81,12.5,14.27,46.88,15.8021183,2920,565,1797,424.5,18,1.38386607,1.35625,4042,170,40.5,0.448215246,1.35625,4042,191.5,40.5,0.481403351,1.35625,4042,1101,40.5,4.099998,1.35625,1797,524,18,1.70534015,1.35625,1797,981.5,18,3.57633352,1.35625,80.375,1.55,1.55,99.80925
09/08/2026 11:41:15,12.5,3.12,12.5,1.56,3.12,6.25,29.69,10.94,12.5,14.06,29.69,21.88,13.15,29.69,14.9907341,2415,537,1397,275,14,0.821150064,1.36875,1235,233,12.375,0.661188364,1.375,1976,196,19.8,0.4574165,1.375,4042,826,40.5,2.891145,1.375,4042,598.5,40.5,1.88571739,1.375,1797,1092.5,18,3.71048832,1.375,80.5,1.55,1.55,99.8091354
09/08/2026 11:41:17,17.46,6.35,14.29,6.25,4.76,9.52,42.86,25,33.33,11.11,33.33,17.46,18.48,42.86,16.5147877,3294,680,1797,263,18,0.676442862,1.3625,4042,319.5,40.5,0.859440863,1.3625,1797,239.5,18,0.551510632,1.34375,4042,1489,40.5,4.188448,1.34375,4042,878,40.5,2.87576056,1.34375,4042,892.5,40.5,3.065555,1.34375,81.875,1.55,1.55,99.8092651
09/08/2026 11:41:19,13.85,0,16.92,4.76,6.15,10.94,33.85,7.69,15.38,17.46,10.77,50.77,15.71,50.77,15.9376125,1971,582,1397,184,14,0.4611926,1.35,1397,353,14,1.10230541,1.35,1397,245,14,0.6735358,1.3625,4042,779,40.5,2.86869335,1.3625,1797,691,18,2.41001,1.3625,1797,1238.5,18,4.328157,1.3625,82.25,1.55,1.55,99.80914
09/08/2026 11:41:21,25,6.35,6.35,3.17,3.17,14.29,37.5,15.38,10.94,14.29,10.94,7.81,12.93,37.5,14.3246536,1971,499,1397,591,14,1.98078644,1.33125,1397,194,14,0.483197451,1.33125,1397,301,14,0.9020012,1.33125,1797,1020,18,3.66284513,1.33125,1797,483,18,1.62374806,1.33125,4042,406.5,40.5,1.22994876,1.33125,81.75,1.55,1.55,99.80913
09/08/2026 11:41:23,11.11,1.59,17.46,4.76,1.59,23.81,30.16,6.35,6.35,31.75,9.52,23.81,14.02,31.75,14.7690668,2920,524,4042,232.5,40.5,0.5822448,1.3375,1797,345.5,18,1.04988658,1.3375,4042,445,40.5,1.3570354,1.35,1797,676,18,2.457156,1.35,1797,750,18,2.654471,1.35,4042,696,40.5,2.20451617,1.35,80.75,1.55,1.55,99.809166
09/08/2026 11:41:25,25,12.31,9.23,4.69,14.06,10.77,51.56,3.12,23.08,12.5,28.12,18.75,17.77,51.56,18.0182743,2545,691,4042,602,40.5,1.92944789,1.35,1797,390.5,18,1.19922626,1.34375,1797,346.5,18,1.01218641,1.34375,1797,1154.5,18,4.263409,1.34375,1797,677,18,2.316459,1.34375,4042,974,40.5,3.48298621,1.34375,80.75,1.55,1.55,99.8092346
09/08/2026 11:41:27,10.94,9.09,15.62,4.62,23.44,17.19,37.5,41.18,4.69,14.06,24.24,3.12,17.14,41.18,15.434351,2345,619,1397,264,14,0.833631933,1.35,1397,300,14,0.8735908,1.35,1397,669.5,14,1.8381505,1.35,4042,1523.5,40.5,4.356629,1.35,4042,374.5,40.5,1.15796,1.35,1797,582.5,18,2.05256844,1.36875,80.625,1.55,1.55,99.8092041
09/08/2026 11:41:29,15.38,4.62,6.15,9.23,15.38,7.81,9.23,1.54,9.23,24.62,16.92,31.25,12.61,31.25,13.1162672,2906,444,4042,293.5,40.5,0.9310057,1.3375,1718,221,18,0.697946,1.3375,4042,399.5,40.5,1.256321,1.3375,1797,188,18,0.604409337,1.3375,1797,638,18,2.19489574,1.3625,4042,927,40.5,3.16647553,1.3625,79.625,1.55,1.55,99.80916
09/08/2026 11:41:31,17.19,1.56,7.81,0,7.81,10.94,28.12,1.56,3.12,31.25,3.12,32.81,12.11,32.81,13.4571381,1966,450,1235,211.5,12.375,0.5883496,1.35,1131,90.5,12.375,0.221558169,1.35,1797,350,18,1.11710107,1.36875,1797,482,18,1.75828707,1.36875,4042,779,40.5,2.79028821,1.36875,1797,789,18,2.68662858,1.36875,80.25,1.55,1.55,99.80923
09/08/2026 11:41:33,6.25,3.12,4.69,0,3.03,4.69,20.31,17.19,7.81,32.81,20.31,9.38,10.8,32.81,13.455019,2479,438,1397,152,14,0.430266529,1.325,1797,130.5,18,0.371907443,1.33125,4042,107.5,40.5,0.25638,1.33125,1797,786,18,2.78789377,1.33125,1797,831,18,3.09393167,1.33125,4042,618,40.5,2.133503,1.33125,79.875,1.55,1.55,99.80924
09/08/2026 11:41:35,9.38,0,6.25,4.69,6.25,18.75,21.88,4.69,9.38,34.38,29.69,9.38,12.89,34.38,13.5855541,2517,456,1748,116,18,0.2883004,1.35625,1678,90,18,0.219618857,1.35625,4042,476.5,40.5,1.60139132,1.35625,1797,473,18,1.6417762,1.35625,1797,807,18,2.78932738,1.35625,4042,773.5,40.5,2.6034677,1.35625,79.625,1.55,1.55,99.80924
09/08/2026 11:41:37,3.12,3.12,12.5,0,6.25,18.75,7.81,12.5,15.62,18.75,17.19,43.75,13.28,43.75,13.0941572,3237,439,3701,149,40.5,0.401659757,1.36875,4042,135.5,40.5,0.3658674,1.36875,1797,390.5,18,1.27619231,1.36875,1797,401.5,18,1.42422473,1.36875,4042,528.5,40.5,1.75740457,1.36875,4042,1026.5,40.5,3.66720629,1.36875,79,1.55,1.55,99.80923
09/08/2026 11:41:39,7.81,1.56,7.81,4.69,26.56,20.31,7.81,15.62,7.81,7.81,22.22,1.61,10.97,26.56,13.2220182,2536,454,1739,142.5,18,0.342033118,1.33125,1797,232.5,18,0.656925559,1.33125,4042,1005.5,40.5,3.40380287,1.35,1797,465,18,1.6825217,1.35,4042,346,40.5,1.06681025,1.35,1797,533.5,18,1.80072081,1.35,78.12501,1.55,1.55,99.80922
09/08/2026 11:41:41,12.5,1.54,15.62,4.35,15.38,6.15,15.62,12.5,21.88,21.88,29.23,13.04,14.14,29.23,14.1579933,3283,499,4042,205.5,40.5,0.56475,1.38125,4042,426,40.5,1.4087429,1.38125,1797,377,18,1.17194331,1.38125,4017,481.5,40.25,1.69977152,1.35625,4017,638,40.25,2.151775,1.35625,1785,865.5,17.88889,2.951424,1.35625,77.75001,1.55,1.55,99.80923
09/08/2026 11:41:43,19.05,12.7,9.52,3.23,22.22,6.35,38.1,8.06,15.87,19.05,25.4,6.45,15.5,38.1,16.34243,3294,593,4042,557,40.5,1.82820761,1.34375,1797,229,18,0.6382384,1.35,4042,546,40.5,1.79639626,1.35,4042,846.5,40.5,3.21301818,1.35,1797,763,18,2.80015445,1.35,4042,616.5,40.5,2.07305574,1.35,80.5,1.55,1.55,99.80919
09/08/2026 11:41:45,17.19,7.81,20.31,0,1.56,18.75,31.25,1.59,21.88,21.88,18.75,25,15.5,31.25,16.1611843,2014,600,1235,357.5,12.375,1.09738886,1.34375,1235,410.5,12.375,1.3201077,1.34375,1976,385,19.8,1.18814874,1.34375,1797,705,18,2.57609987,1.34375,1797,770,18,2.58983946,1.34375,4042,969,40.5,3.42515135,1.34375,80,1.55,1.55,99.80917
09/08/2026 11:41:47,15.62,6.25,9.38,9.68,9.38,7.81,39.06,15.62,10.94,12.5,29.69,21.88,15.65,39.06,14.1822357,2511,506,1976,313,19.8,0.9295589,1.3375,1235,316.5,12.375,0.9440417,1.3375,1976,222.5,19.8,0.614232242,1.34375,1797,989,18,3.55120873,1.34375,4042,279,40.5,0.7073176,1.34375,4042,914,40.5,3.1015923,1.3375,79.25,1.55,1.55,99.809166
09/08/2026 11:41:49,14.06,9.38,29.69,17.19,12.5,14.06,35.94,4.62,17.19,9.38,23.44,59.38,20.57,59.38,18.2834034,2762,696,1235,457,12.375,1.4767611,1.3625,1235,522.5,12.375,1.66781318,1.3625,1976,311,19.8,0.833830357,1.3625,4042,560.5,40.5,2.11499763,1.3625,4042,679,40.5,2.23164964,1.3625,4042,1646,40.5,6.024787,1.34375,79.5,1.55,1.55,99.809166
09/08/2026 11:41:51,21.88,9.38,20.31,20.31,6.25,15.62,42.19,1.56,21.88,14.06,28.12,46.88,20.7,46.88,18.4823246,2737,738,1235,645.5,12.375,1.99896681,1.35,1235,682,12.375,2.23082924,1.35,1976,302.5,19.8,0.8612988,1.35,3992,722.5,40,2.630208,1.35,3992,678.5,40,2.23796678,1.35,3992,1399.5,40,4.993895,1.35,80.125,1.55,1.55,99.80919
09/08/2026 11:41:53,17.19,7.69,15.62,0,1.56,6.15,20.31,15.62,9.38,29.69,14.06,18.75,13,29.69,14.0585222,3294,493,4042,550.5,40.5,1.75575054,1.3375,1797,264.5,18,0.803660154,1.3375,4042,178,40.5,0.427799225,1.3375,1797,662,18,2.35279632,1.3375,4042,779,40.5,2.66823554,1.34375,4042,526,40.5,1.63742864,1.34375,80.125,1.55,1.55,99.80918
09/08/2026 11:41:55,10.94,7.94,17.19,7.69,17.19,9.38,20.31,41.94,14.06,17.19,21.88,18.75,17.04,41.94,13.4361067,2542,453,1792,124,18,0.306275725,1.34375,1797,167,18,0.4969803,1.34375,4042,311,40.5,0.974551141,1.34375,1797,1001,18,3.641121,1.34375,4042,446,40.5,1.50016034,1.34375,1785,669.5,17.88889,2.26086164,1.34375,80.625,1.55,1.55,99.8092041
09/08/2026 11:41:57,13.85,12.31,18.46,5.97,9.23,24.62,33.85,20.9,26.15,12.31,41.54,3.08,18.52,41.54,19.4811687,2014,757,1797,580.5,18,1.91924882,1.33125,1797,542.5,18,1.78915584,1.33125,4042,633.5,40.5,2.1321516,1.33125,1235,1200.5,12.375,4.51769352,1.35,1235,750,12.375,2.677877,1.35,1976,835,19.8,3.07774472,1.35,81.125,1.55,1.55,99.80921
09/08/2026 11:41:59,15.87,3.17,12.7,1.54,4.76,11.11,25.4,11.11,11.11,25.4,36.51,6.35,13.75,36.51,14.067337,3294,494,4042,273,40.5,0.6399095,1.325,4042,178,40.5,0.477183729,1.325,4042,321.5,40.5,0.9181517,1.325,1797,813.5,18,2.91892862,1.325,1797,593.5,18,2.05357838,1.325,4042,785,40.5,2.74155068,1.325,80.5,1.55,1.55,99.80923
09/08/2026 11:42:01,7.81,6.25,6.25,1.61,6.15,14.29,35.94,6.35,4.69,37.5,14.29,4.69,12.15,37.5,13.8502064,3294,464,4042,281.5,40.5,0.7716101,1.35625,1797,135,18,0.356739044,1.35625,4042,348,40.5,1.10040629,1.35625,1797,849.5,18,3.131227,1.35625,4042,784,40.5,2.81183052,1.35625,4042,388,40.5,1.29438829,1.35625,80.875,1.55,1.55,99.80916
09/08/2026 11:42:03,11.11,7.94,14.29,12.7,11.11,15.87,14.29,1.59,7.94,14.29,20.63,28.57,13.36,28.57,14.6991653,4042,536,4042,393.5,40.5,1.10804582,1.35625,4042,521,40.5,1.60188174,1.35625,4042,458,40.5,1.39228868,1.35625,4042,364.5,40.5,1.21538556,1.35625,4042,502,40.5,1.44150734,1.35625,4042,979,40.5,3.35222554,1.35625,80,1.55,1.55,99.8092041
09/08/2026 11:42:05,15.87,4.76,10.94,0,7.81,15.62,53.97,1.59,4.76,12.5,10.94,3.17,11.83,53.97,13.7710629,2920,466,1797,337.5,18,0.946431935,1.3625,1797,144.5,18,0.377450436,1.3625,4042,428,40.5,1.40250635,1.3625,4042,1155,40.5,4.17814255,1.3625,4042,420.5,40.5,1.4362067,1.375,1797,313,18,1.03685021,1.375,79.5,1.55,1.55,99.8092041
09/08/2026 11:42:07,15.62,3.12,14.06,7.81,10.94,9.38,14.06,0,12.5,20.31,21.88,20.31,12.5,21.88,14.660799,2014,526,1797,307,18,0.840779841,1.3375,1797,453.5,18,1.38084137,1.3375,4042,437,40.5,1.33112824,1.3375,1235,287,12.375,0.935815,1.3375,1235,740.5,12.375,2.50516438,1.3375,1976,931,19.8,3.082113,1.3375,79,1.55,1.55,99.80921
09/08/2026 11:42:09,14.06,0,13.85,1.54,15.62,26.56,21.54,1.54,3.12,21.54,25,7.81,12.68,26.56,13.9937563,4042,498,4042,257.5,40.5,0.664696157,1.31875,4042,217.5,40.5,0.5540656,1.325,4042,918.5,40.5,3.17921257,1.325,4042,367.5,40.5,1.2124356,1.325,4042,582,40.5,1.9440577,1.325,4042,647.5,40.5,2.079567,1.325,79,1.55,1.55,99.809166
